Ticker,Năm,1. Doanh thu bán hàng và cung cấp dịch vụ,2. Các khoản giảm trừ doanh thu,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),4. Giá vốn hàng bán,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),6. Doanh thu hoạt động tài chính,7. Chi phí tài chính,- Trong đó: Chi phí lãi vay,"8. Phần lãi lỗ trong công ty liên doanh, liên kết",9. Chi phí bán hàng,10. Chi phí quản lý doanh nghiệp,11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},12. Thu nhập khác,13. Chi phí khác,14. Lợi nhuận khác(40=31-32),15. Tổng lợi nhuận kế toán trước thuế(50=30+40),16. Chi phí thuế TNDN hiện hành,17. Chi phí thuế TNDN hoãn lại,18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),19. Lợi nhuận sau thuế công ty mẹ,20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,21. Lãi cơ bản trên cổ phiếu(*),22. Lãi suy giảm trên cổ phiếu (*)
DCM,2020.0,7716890477631.0,155615377213.0,7561275100418.0,6244427300529.0,1316847799889.0,128316681426.0,63234525222.0,43301059166.0,,369000315151.0,304406663012.0,708522977930.0,10735344253.0,2724517878.0,8010826375.0,716533804305.0,52561609356.0,1525860678.0,662446334271.0,661046074192.0,1400260079.0,1017.0,
DCM,2021.0,10088157082401.0,218394177764.0,9869762904637.0,7088825980325.0,2780936924312.0,167531907804.0,45072929624.0,18580201013.0,,420401252844.0,528491737615.0,1954502912033.0,4371195381.0,2604118573.0,1767076808.0,1956269988841.0,138029455566.0,-7883753661.0,1826124286936.0,1823459057715.0,2665229221.0,3073.0,3073.0
DDG,2005.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2006.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2007.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2008.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2009.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2010.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2011.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2012.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2013.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2014.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2015.0,,,,,,,,,,,,,,,,,,,,,,,
DDG,2016.0,187283631635.0,,187283631635.0,162262449547.0,25021182088.0,8512053.0,7719209136.0,7719209136.0,,18125500.0,4529419056.0,12762940449.0,,2307535283.0,-2307535283.0,10455405166.0,2483609309.0,,7971795857.0,7971795857.0,,945.0,945.0
DDG,2017.0,218485284819.0,,218485284819.0,192580762971.0,25904521848.0,2898622.0,8669549626.0,8669549626.0,,,5325708743.0,11912162101.0,43787159.0,141032349.0,-97245190.0,11814916911.0,2387577728.0,,9427339183.0,9427339183.0,,786.0,
DDG,2018.0,259551738634.0,1253087000.0,258298651634.0,225748750181.0,32549901453.0,1719459.0,12562345567.0,12562345567.0,,31840000.0,7468243043.0,12489192302.0,1714786539.0,1040543954.0,674242585.0,13163434887.0,2898196364.0,,10265238523.0,10265238523.0,,855.0,
DDG,2019.0,342438145950.0,647316145.0,341790829805.0,300520330203.0,41270499602.0,1136849276.0,15504405791.0,15504405791.0,,95072727.0,8754678236.0,18053192124.0,5025188.0,197224418.0,-192199230.0,17860992894.0,3658402203.0,,14202590691.0,14202590691.0,,1184.0,1184.0
DDG,2020.0,454031292335.0,2016853094.0,452014439241.0,404388040652.0,47626398589.0,1753360097.0,26148254600.0,26055167886.0,,131150732.0,7110755086.0,15989598268.0,3544495973.0,663977930.0,2880518043.0,18870116311.0,3827382181.0,,15042734130.0,15042734130.0,,772.0,772.0
DDG,2021.0,752052648666.0,971311885.0,751081336781.0,666142893058.0,84938443723.0,1659912745.0,31066243422.0,30969822072.0,,4200000.0,7146265061.0,48381647985.0,3141884060.0,1113638454.0,2028245606.0,50409893591.0,7418518880.0,1593607882.0,41397766829.0,41259805502.0,137961327.0,1295.0,1295.0
DGC,2005.0,,,,,,,,,,,,,,,,,,,,,,,
DGC,2006.0,,,,,,,,,,,,,,,,,,,,,,,
DGC,2007.0,,,,,,,,,,,,,,,,,,,,,,,
DGC,2008.0,,,,,,,,,,,,,,,,,,,,,,,
DGC,2009.0,,,,,,,,,,,,,,,,,,,,,,,
DGC,2010.0,,,,,,,,,,,,,,,,,,,,,,,
DGC,2011.0,,,,,,,,,,,,,,,,,,,,,,,
DGC,2012.0,2046752467349.0,82471870071.0,1964280597278.0,1498627832661.0,465652764617.0,15695990129.0,3493598980.0,3493598980.0,,95609838189.0,19862571396.0,360236249749.0,590347490.0,2546677843.0,-1956330353.0,358972969050.0,24129422785.0,-1126903.0,334844673168.0,214041077882.0,,12990.0,
DGC,2013.0,1926868266822.0,79627086887.0,1847241179935.0,1438383162358.0,408858017577.0,38761390541.0,4950282658.0,4950282658.0,,84398094681.0,23956812846.0,322698687170.0,15285244461.0,1649993581.0,13635250880.0,336414041848.0,39100769054.0,1126903.0,297312145892.0,188998957601.0,,6811.0,
DGC,2014.0,2102629283682.0,66060455590.0,2036568828092.0,1673858784802.0,362710043290.0,36845027745.0,11540778793.0,11540778793.0,,95359591940.0,27765963807.0,254376007963.0,10003519161.0,9917530453.0,85988708.0,259807690330.0,38806969648.0,-423323679.0,221424044361.0,149127356924.0,,4452.0,
DGC,2015.0,,,,,,,,,,,,,,,,,,,,,,,
DGC,2016,2622429691075,273454660,2622156236415,2203185684649,418970551766,31214281259,18839830868,5779674376,87751279407,133243597575,44019445966,341833238023,2409097370,1920266223,488831147,342322069170,22748498149,44718984,319528852037,241791134602,77737717435,4545,4545
DGC,2017.0,626134103856.0,543306233.0,625590797623.0,509441273561.0,116149524062.0,90281830816.0,550925252.0,,,50965237400.0,14714254392.0,140200937834.0,235128788.0,297112524.0,-61983736.0,140138954098.0,11742436498.0,,128396517600.0,128396517600.0,,2413.0,2413.0
DGC,2018.0,6091508717156.0,1368505137.0,6090140212019.0,4727807758080.0,1362332453939.0,47451813183.0,56130010206.0,25578448873.0,-2126546311.0,341857107384.0,81391231497.0,928279371724.0,2735796347.0,24406039891.0,-21670243544.0,906609128180.0,33802110194.0,,872807017986.0,869783245921.0,3023772065.0,12389.0,12389.0
DGC,2019.0,5091911762805.0,1293309161.0,5090618453644.0,4084186279080.0,1006432174564.0,61660839563.0,57475187631.0,28259935127.0,,313807907183.0,100738050521.0,596071868792.0,13899023463.0,10900943787.0,2998079676.0,599069948468.0,27512013628.0,,571557934840.0,566679676122.0,4878258718.0,4241.0,4241.0
DGC,2020.0,6236486134952.0,6745569.0,6236479389383.0,4757294297235.0,1479185092148.0,122107448832.0,85051371186.0,19822090403.0,,388042567303.0,104602329448.0,1023596273043.0,3611036605.0,25866698565.0,-22255661960.0,1001340611083.0,53269446339.0,,948071164744.0,906674783276.0,41396381468.0,5733.0,5733.0
DGC,2021.0,9550582124429.0,195888680.0,9550386235749.0,6368029470264.0,3182356765485.0,170667013963.0,68114072606.0,13663632336.0,,503818242221.0,136602168446.0,2644489296175.0,7310901345.0,14687299804.0,-7376398459.0,2637112897716.0,123717903343.0,-381239227.0,2513776233600.0,2388150970624.0,125625262976.0,13122.0,13122.0
DGW,2005.0,,,,,,,,,,,,,,,,,,,,,,,
DGW,2006.0,,,,,,,,,,,,,,,,,,,,,,,
DGW,2007.0,,,,,,,,,,,,,,,,,,,,,,,
DGW,2008.0,,,,,,,,,,,,,,,,,,,,,,,
DGW,2009.0,,,,,,,,,,,,,,,,,,,,,,,
DGW,2010.0,,,,,,,,,,,,,,,,,,,,,,,
DGW,2011.0,,,,,,,,,,,,,,,,,,,,,,,
DGW,2012.0,,,,,,,,,,,,,,,,,,,,,,,
DGW,2013.0,3151278618199.0,94010352862.0,3057268265337.0,2900602605924.0,156665659413.0,5981855551.0,34202161865.0,34202161865.0,,31511807180.0,32029911069.0,62862878333.0,7386158005.0,1214580960.0,6171577045.0,69034455378.0,17631138260.0,,51403317118.0,51403317118.0,,5875.0,
DGW,2014.0,4956069869743.0,79505130468.0,4876564739275.0,4589220627225.0,287344112050.0,10737904224.0,25117089462.0,25117089462.0,,67229317088.0,38939839997.0,149240651403.0,19820408517.0,1128063456.0,18692345061.0,167932996464.0,,39993097146.0,127939899318.0,127939899318.0,,14607.0,
DGW,2015.0,,,,,,,,,,,,,,,,,,,,,,,
DGW,2016.0,3843909468369.0,43836052485.0,3800073415884.0,3559311758622.0,240761657262.0,19265855640.0,27891556617.0,22795497881.0,,98266813253.0,53825894204.0,80043248828.0,5939822667.0,1699883476.0,4239939191.0,84283188019.0,17556078789.0,,66727109230.0,66727109230.0,,1707.0,1701.0
DGW,2017,3865384888183,44441133297,3820943754886,3546193418488,274750336398,24486747082,23869055498,22611716336,-275467140,125926800294,55721814246,93443946302,9442738094,3321011096,6121726998,99565673300,21178119405,-56800000,78444353895,79184273811,-739919916,1982,1982
DGW,2018,5998266652845,60896006044,5937370646801,5568464365609,368906281192,32404635505,38818358718,32134890085,589632991,134531147963,91237772756,137313270251,4272101687,1949388374,2322713313,139635983564,31502510487,-1391316185,109524789262,110930595157,-1405805895,2735,2735
DGW,2019,8603202748708,115134138593,8488068610115,7939942178839,548126431276,60625155829,51400224746,47582349664,1375472212,248282992922,100526980788,209916860861,4819211033,4382507063,436703970,210353564831,60339651533,-13165554931,163179468229,164457038489,-1277570260,3961,3961
DGW,2020,12709255795237,173617957807,12535637837430,11732855520719,802782316711,82757303963,33181287473,27018043416,4176727614,434359274700,90216582365,331959203750,3265352454,1466670448,1798682006,333757885756,85719653100,-19298926092,267337158748,267171771429,165387319,6259,6259
DGW,2021,21302662313033,379848844254,20922813468779,19414819300276,1507994168503,180130142609,42367478869,31886522705,-2377600080,708282903403,113703929084,821392399676,1251414527,2804554398,-1553139871,819839259805,220854928421,-55914320232,654898651616,654372803966,525847650,7483,7483
DHA,2005.0,88426981276.0,253084987.0,88173896289.0,50243701716.0,37930194573.0,6769500324.0,7700000.0,7700000.0,,3091140052.0,5091834791.0,36339615281.0,461557143.0,13585626.0,447971517.0,36787586798.0,272000589.0,,36515586209.0,36515586209.0,,9943.0,
DHA,2006.0,83978499263.0,284918530.0,83693580733.0,52513551858.0,31180028875.0,7068140075.0,204191774.0,204191774.0,,3352232449.0,4933543291.0,29723666210.0,218198182.0,12616175.0,205582007.0,29929248217.0,7315879654.0,,22613368563.0,22613368563.0,,5091.0,
DHA,2007.0,101352390387.0,,101352390387.0,62407701097.0,38944689290.0,23110681438.0,107537215.0,107537215.0,,4196924695.0,5739945990.0,47574547603.0,,,,47574547603.0,11691248755.0,-139983113.0,36023281961.0,36023281961.0,,5371.0,
DHA,2008.0,158732479515.0,,158732479515.0,80908564195.0,77823915320.0,14975589073.0,164898193.0,164898193.0,,6090890856.0,7917867866.0,48426440063.0,120000000.0,,120000000.0,48546440063.0,10993216241.0,139983113.0,37413240709.0,37413240709.0,,3737.0,
DHA,2009.0,192606700129.0,,192606700129.0,112307301925.0,80299398204.0,8077713863.0,614615963.0,614615963.0,,6792095925.0,13555379512.0,81831908953.0,,,,81831908953.0,13930505794.0,,67901403159.0,67901403159.0,,6762.0,
DHA,2010.0,236308295088.0,,236308295088.0,147299085256.0,89009209832.0,10601267393.0,1283539999.0,1283539999.0,,8542262279.0,17266555344.0,70722328476.0,,,,70722328476.0,17349609169.0,,53372719307.0,53372719307.0,,3544.0,
DHA,2011.0,219475614375.0,,219475614375.0,137914110698.0,81561503677.0,9037655471.0,8090723633.0,8090723633.0,,6528265330.0,20905802083.0,49592871486.0,133357182.0,2686139150.0,-2552781968.0,47040089518.0,8481044358.0,,38559045160.0,38559045160.0,,2560.0,
DHA,2012.0,215999397097.0,,215999397097.0,174783657565.0,41215739532.0,3124956251.0,4019591238.0,4019591238.0,,3817539052.0,16871687780.0,16966815546.0,1979027976.0,103373361.0,1875654615.0,18842470161.0,3140462521.0,,15702007640.0,15702007640.0,,1043.0,
DHA,2013.0,148128420377.0,,148128420377.0,128199049285.0,19929371092.0,4974751788.0,2645453615.0,2645453615.0,,1221348429.0,7321275927.0,9526011095.0,1307947593.0,103266244.0,1204681349.0,10730692444.0,2294122797.0,,8436569647.0,8436569647.0,,560.0,
DHA,2014.0,171110269899.0,,171110269899.0,140277309602.0,30832960297.0,1437581770.0,774539778.0,774539778.0,,321486058.0,10564494016.0,19329748753.0,518181818.0,426941920.0,91239898.0,19420988651.0,4253246207.0,,15167742443.0,15167742443.0,,1007.0,
DHA,2015.0,,,,,,,,,,,,,,,,,,,,,,,
DHA,2016.0,195423512525.0,,195423512525.0,140476341409.0,54947171116.0,5739952893.0,140286128.0,,,209211016.0,15179397756.0,45158229109.0,16025149817.0,92495832.0,15932653985.0,61090883094.0,11854701537.0,,49236181557.0,49236181557.0,,3269.0,
DHA,2017.0,257621239173.0,,257621239173.0,177366235437.0,80255003736.0,9857541639.0,2392285347.0,,,308901953.0,14049257340.0,73362100735.0,304545453.0,231920902.0,72624551.0,73434725286.0,14704525737.0,,58730199549.0,58730199549.0,,3899.0,
DHA,2018.0,297821104981.0,,297821104981.0,205626357981.0,92194747000.0,6682089806.0,687893899.0,,,239590728.0,14917470260.0,83031881919.0,2363250.0,15678030.0,-13314780.0,83018567139.0,16124235626.0,,66894331513.0,66894331513.0,,3997.0,
DHA,2019.0,331527075458.0,,331527075458.0,229349026049.0,102178049409.0,8967020138.0,12275806697.0,,,291187570.0,14772466572.0,83805608708.0,100701250.0,26863979.0,73837271.0,83879445979.0,15949223724.0,,67930222255.0,67930222255.0,,4222.0,4222.0
DHA,2020.0,382489227375.0,,382489227375.0,260783431597.0,121705795778.0,10907511154.0,-7664690756.0,,,367370911.0,17664675904.0,122245950873.0,7481250.0,653406464.0,-645925214.0,121600025659.0,23325766011.0,,98274259648.0,98274259648.0,,6273.0,6273.0
DHA,2021.0,337422824214.0,,337422824214.0,242366718673.0,95056105541.0,25756434014.0,-4690726859.0,,,102284808.0,15779182018.0,109621799588.0,2771388342.0,160000000.0,2611388342.0,112233187930.0,21978710346.0,,90254477584.0,90254477584.0,,5884.0,5884.0
DHC,2005.0,,,,,,,,,,,,,,,,,,,,,,,
DHC,2006.0,,,,,,,,,,,,,,,,,,,,,,,
DHC,2007.0,56600124572.0,6812100.0,56593312472.0,46778873269.0,9814439203.0,882286291.0,1077258443.0,1077258443.0,,1866835585.0,1340754481.0,6368020486.0,485732538.0,167341495.0,318391043.0,6686411529.0,713877097.0,,5972534432.0,5972534432.0,,2355.0,
DHC,2008.0,196918955098.0,14763116.0,196904191982.0,174589384608.0,22314807374.0,4916185025.0,5544968042.0,5544968042.0,,7231929555.0,2321019336.0,7456795354.0,1988763461.0,473573014.0,1515190447.0,8971985801.0,1664288569.0,-835710345.0,8143407577.0,8339191716.0,,1132.0,
DHC,2009.0,219825847594.0,61063800.0,219764783794.0,176516580670.0,43248203124.0,6400396215.0,,,,17362464699.0,7476690141.0,17915305394.0,1336390572.0,589296842.0,747093730.0,18662399124.0,2182902263.0,-187523179.0,16667020040.0,16359345389.0,,2045.0,
DHC,2010.0,389726265000.0,,389726265000.0,295489012180.0,94237252820.0,3590635715.0,12552663394.0,12552663394.0,,31438839043.0,10783539922.0,38375319865.0,1083729004.0,1035803130.0,47925874.0,38423245739.0,9103693387.0,452350559.0,28867201793.0,28402539560.0,,2557.0,
DHC,2011.0,503175687335.0,3453190000.0,499722497335.0,409915789029.0,89806708306.0,6051094835.0,41513567170.0,41513567170.0,,28673922876.0,13291078790.0,3699958052.0,3516488603.0,2362669425.0,1153819178.0,4853777230.0,1426697609.0,205713908.0,3221365713.0,366052905.0,,24.0,
DHC,2012.0,341087949568.0,307303106.0,340780646462.0,298209330459.0,42571316003.0,606425715.0,30934296584.0,30934296584.0,,15070194769.0,8450960175.0,-11411711512.0,14685183966.0,4280947794.0,10404236172.0,-1007475340.0,1528259563.0,,-2535734903.0,-2535734903.0,,-169.0,
DHC,2013.0,455957125283.0,1605705950.0,454351419333.0,370066516049.0,84284903284.0,299102309.0,18093297981.0,18093297981.0,,15235071603.0,10342950051.0,33748097385.0,4464461522.0,7380941850.0,-2916480328.0,30831617057.0,3784406660.0,,27047210397.0,27047210397.0,,1803.0,
DHC,2014.0,543031072447.0,276317900.0,542754754547.0,451756074297.0,90998680250.0,619695639.0,7778831540.0,7778831540.0,,16066225191.0,11515740320.0,55648400809.0,1187813736.0,1425549509.0,-237735773.0,55410665036.0,12304975583.0,,43105689453.0,43105689453.0,,2853.0,
DHC,2015.0,,,,,,,,,,,,,,,,,,,,,,,
DHC,2016.0,668121590422.0,,668121590422.0,544637610492.0,123483979930.0,5173235212.0,3504997576.0,3251172022.0,,18102307275.0,10838267483.0,96211642808.0,1491017805.0,753540207.0,737477598.0,96949120406.0,11223156184.0,,85725964222.0,85725964222.0,,3449.0,
DHC,2017.0,810792751561.0,768005950.0,810024745611.0,678157598327.0,131867147284.0,3303885662.0,4720649095.0,4587707583.0,,23162708316.0,14361971108.0,92925704427.0,855008426.0,495227605.0,359780821.0,93285485248.0,13031134512.0,,80254350736.0,80254350736.0,,2706.0,
DHC,2018.0,926843746364.0,190041900.0,926653704464.0,722034204484.0,204619499980.0,2366792683.0,14798276150.0,11279446826.0,,26367617096.0,14339414308.0,151480985109.0,4834321597.0,1353848931.0,3480472666.0,154961457775.0,20845579465.0,,134115878310.0,134115878310.0,,3178.0,
DHC,2019.0,1430030972251.0,144865700.0,1429886106551.0,1126524279929.0,303361826622.0,3809918583.0,30207216323.0,29931705195.0,,49009092405.0,19778850170.0,208176586307.0,12188273828.0,29511039.0,12158762789.0,220335349096.0,38747732891.0,,181587616205.0,181587616205.0,,3383.0,3383.0
DHC,2020.0,2887713712689.0,143188500.0,2887570524189.0,2339353334338.0,548217189851.0,9949607631.0,40710822367.0,38736882563.0,1115787433.0,87998170475.0,23754855757.0,406818736316.0,3995596254.0,753786831.0,3241809423.0,410060545739.0,18136957853.0,,391923587886.0,391923587886.0,,6999.0,6999.0
DHC,2021.0,4164826385369.0,495850816.0,4164330534553.0,3491679314664.0,672651219889.0,14732993119.0,17141484680.0,15763593086.0,435165538.0,120440937631.0,41692957953.0,508543998282.0,3119005663.0,98721417.0,3020284246.0,511564282528.0,30334428236.0,-110376323.0,481340230615.0,481340230615.0,,6739.0,6739.0
DHG,2005.0,556189945966.0,2159133502.0,554030812464.0,299403466127.0,254627346337.0,406399047.0,5470937778.0,5470937778.0,,155062868974.0,39787292680.0,54499691581.0,1186999329.0,308140087.0,878859242.0,55378550823.0,,,55378550823.0,55378550823.0,,6922.0,
DHG,2006.0,873072034851.0,4880238734.0,868191796117.0,402746978493.0,465444817624.0,514443811.0,10704866834.0,10704866834.0,,311953346160.0,55880862996.0,86910741889.0,1405939293.0,1257020639.0,148918654.0,87059660543.0,,,87059660543.0,87059660543.0,,10882.0,
DHG,2007.0,1285209755529.0,15929830148.0,1269279925381.0,600777608975.0,668502316406.0,5789057861.0,15393878923.0,15393878923.0,,469323783194.0,59818592144.0,127858296038.0,1351104741.0,897430430.0,453674311.0,128311970349.0,,,128311970349.0,128311970349.0,,6813.0,
DHG,2008.0,1518436877452.0,32973054953.0,1485463822499.0,694444594610.0,791019227889.0,22329305076.0,5216001248.0,5216001248.0,,521504942048.0,103918190916.0,149430157136.0,1530843862.0,6077378067.0,-4546534205.0,145025395264.0,18673010121.0,-3642208480.0,129994593623.0,128862359248.0,,6445.0,
DHG,2009.0,1770344687033.0,24322485821.0,1746022201212.0,822445899741.0,923576301471.0,31294906087.0,3389443987.0,3389443987.0,,409533239836.0,113700825796.0,408039910688.0,14224585302.0,12571248709.0,1653336593.0,409589662332.0,46967925678.0,281354320.0,362340382334.0,357070791080.0,,13396.0,
DHG,2010.0,2052247764060.0,17722522132.0,2034525241928.0,1015992884307.0,1018532357621.0,40566222890.0,,,,483629769106.0,134944063183.0,437116542379.0,9233695237.0,8223688183.0,1010007054.0,434144552718.0,51233929515.0,-424611128.0,383335234331.0,381162247669.0,,14234.0,
DHG,2011.0,2510825145928.0,19945210196.0,2490879935732.0,1282117010705.0,1208762925027.0,48895136206.0,,,,558862870510.0,185188217125.0,506424285861.0,9934185563.0,15391090405.0,-5456904842.0,490941709926.0,72903779886.0,-1724228543.0,419762158583.0,415526579901.0,,6382.0,
DHG,2012.0,2949286471548.0,18209979100.0,2931076492448.0,1487277836618.0,1443798655830.0,42177420081.0,2611607290.0,2611607290.0,,709601447810.0,218227172727.0,553694421771.0,39624828016.0,8344134782.0,31280693234.0,584787556253.0,93825954079.0,-331198834.0,491292801008.0,485921786675.0,,7443.0,
DHG,2013.0,4230222382163.0,702865081952.0,3527357300211.0,1886883559265.0,1640473740946.0,47969788627.0,2269547030.0,2269547030.0,,770103406614.0,270757905732.0,631126694452.0,182011757468.0,31238035583.0,150773721885.0,781500416337.0,190664526281.0,-2416106913.0,593251996969.0,588959753802.0,,9010.0,
DHG,2014.0,3958709910419.0,46191765944.0,3912518144475.0,1781997126034.0,2130521018441.0,37139877819.0,4838876750.0,4838876750.0,,1098587377918.0,312775808459.0,688957036154.0,36844503038.0,3864380978.0,32980122060.0,721937158214.0,193926063163.0,-5760983976.0,533772079027.0,533272781144.0,,6119.0,
DHG,2015.0,,,,,,,,,,,,,,,,,,,,,,,
DHG,2016.0,4153858990854.0,370814214454.0,3783044776400.0,2070058537405.0,1712986238995.0,57818264184.0,84755578873.0,12492351845.0,-187904291.0,631639529721.0,297318503446.0,756902986848.0,15121096000.0,15367068235.0,-245972235.0,756657014613.0,64546248179.0,-20986730153.0,713097496587.0,710101428166.0,2996068421.0,7.0,
DHG,2017,4569014010206,506260545711,4062753464495,2279637916449,1783115548046,88779692278,97684683909,24541141037,-1206432702,732085284498,318385523755,722533315460,6756814138,10041010203,-3284196065,719249119395,77572213560,-712405929,642389311764,642407977142,-18665378,4367,4367
DHG,2018.0,4421559894432.0,539431684721.0,3882128209711.0,2165405025080.0,1716723184631.0,107785026956.0,96053992493.0,28523706808.0,-86927791.0,724884959648.0,285637232611.0,717845099044.0,18209846265.0,4272517757.0,13937328508.0,731782427552.0,55332650287.0,25360746447.0,651089030818.0,653029446317.0,-1940415499.0,4445.0,
DHG,2019.0,4413958643618.0,517204814394.0,3896753829224.0,2184461607643.0,1712292221581.0,122487815915.0,98859012607.0,22715202068.0,-112629706.0,687045221994.0,333829908766.0,714933264423.0,15583127368.0,17321295887.0,-1738168519.0,713195095904.0,83855680646.0,-1924038290.0,631263453548.0,635388096114.0,-4124642566.0,4668.0,
DHG,2020.0,4206732382220.0,451113070896.0,3755619311324.0,1944243042082.0,1811376269242.0,140432017346.0,119182682485.0,14029596510.0,-500637457.0,699298275858.0,302861761740.0,829964929048.0,6031473208.0,14972488544.0,-8941015336.0,821023913712.0,86210837298.0,-3720732628.0,738533809042.0,739874900345.0,-1341091303.0,5443.0,
